match_id,season,round,venue,home_team,away_team,url,is_playoff
8689,2018-2019,22,Stade de Gerland,LOU Rugby,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2018-2019/j22/8689-lyon-perpignan,0
8690,2018-2019,22,Stade Jean-Bouin,Stade Français Paris,SU Agen,https://top14.lnr.fr/feuille-de-match/2018-2019/j22/8690-paris-agen,0
8691,2018-2019,22,Stade Marcel-Deflandre,Stade Rochelais,Section Paloise,https://top14.lnr.fr/feuille-de-match/2018-2019/j22/8691-la-rochelle-pau,0
8692,2018-2019,22,Stade des Alpes,FC Grenoble Rugby,RC Toulon,https://top14.lnr.fr/feuille-de-match/2018-2019/j22/8692-grenoble-toulon,0
8693,2018-2019,22,Paris La Défense Arena,Racing 92,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2018-2019/j22/8693-racing-92-montpellier,0
8694,2018-2019,22,Stade Ernest-Wallon,Stade Toulousain,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2018-2019/j22/8694-toulouse-clermont,0
8695,2018-2019,23,Stade du Hameau,Section Paloise,Racing 92,https://top14.lnr.fr/feuille-de-match/2018-2019/j23/8695-pau-racing-92,0
8696,2018-2019,23,Stade Pierre-Fabre,Castres Olympique,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2018-2019/j23/8696-castres-toulouse,0
8697,2018-2019,23,GGL Stadium,Montpellier Hérault Rugby,FC Grenoble Rugby,https://top14.lnr.fr/feuille-de-match/2018-2019/j23/8697-montpellier-grenoble,0
8698,2018-2019,23,Stade Armandie,SU Agen,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2018-2019/j23/8698-agen-lyon,0
8699,2018-2019,23,Stade Aimé-Giral,USA Perpignan,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2018-2019/j23/8699-perpignan-la-rochelle,0
8700,2018-2019,23,Stade Mayol,RC Toulon,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2018-2019/j23/8700-toulon-bordeaux-begles,0
8701,2018-2019,23,Stade Jean-Bouin,Stade Français Paris,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2018-2019/j23/8701-paris-clermont,0
8702,2018-2019,24,Stade Ernest-Wallon,Stade Toulousain,Section Paloise,https://top14.lnr.fr/feuille-de-match/2018-2019/j24/8702-toulouse-pau,0
8704,2018-2019,24,Stade Pierre-Fabre,Castres Olympique,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2018-2019/j24/8704-castres-montpellier,0
8705,2018-2019,24,Stade des Alpes,FC Grenoble Rugby,SU Agen,https://top14.lnr.fr/feuille-de-match/2018-2019/j24/8705-grenoble-agen,0
8703,2018-2019,24,Stade Marcel-Michelin,ASM Clermont,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2018-2019/j24/8703-clermont-perpignan,0
8706,2018-2019,24,Stade Marcel-Deflandre,Stade Rochelais,RC Toulon,https://top14.lnr.fr/feuille-de-match/2018-2019/j24/8706-la-rochelle-toulon,0
8707,2018-2019,24,Stade de Gerland,LOU Rugby,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2018-2019/j24/8707-lyon-bordeaux-begles,0
8708,2018-2019,24,Paris La Défense Arena,Racing 92,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2018-2019/j24/8708-racing-92-paris,0
8709,2018-2019,25,Stade du Hameau,Section Paloise,FC Grenoble Rugby,https://top14.lnr.fr/feuille-de-match/2018-2019/j25/8709-pau-grenoble,0
8710,2018-2019,25,Stade Armandie,SU Agen,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2018-2019/j25/8710-agen-castres,0
8711,2018-2019,25,Stade Aimé-Giral,USA Perpignan,Racing 92,https://top14.lnr.fr/feuille-de-match/2018-2019/j25/8711-perpignan-racing-92,0
8712,2018-2019,25,Stade de Gerland,LOU Rugby,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2018-2019/j25/8712-lyon-la-rochelle,0
8713,2018-2019,25,GGL Stadium,Montpellier Hérault Rugby,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2018-2019/j25/8713-montpellier-paris,0
8714,2018-2019,25,Stade Chaban-Delmas,Union Bordeaux-Bègles,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2018-2019/j25/8714-bordeaux-begles-toulouse,0
8715,2018-2019,25,Stade Mayol,RC Toulon,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2018-2019/j25/8715-toulon-clermont,0
8716,2018-2019,26,Stade Marcel-Michelin,ASM Clermont,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2018-2019/j26/8716-clermont-montpellier,0
8717,2018-2019,26,Stade Pierre-Fabre,Castres Olympique,RC Toulon,https://top14.lnr.fr/feuille-de-match/2018-2019/j26/8717-castres-toulon,0
8718,2018-2019,26,Stade des Alpes,FC Grenoble Rugby,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2018-2019/j26/8718-grenoble-lyon,0
8719,2018-2019,26,Stade Jean-Bouin,Stade Français Paris,Section Paloise,https://top14.lnr.fr/feuille-de-match/2018-2019/j26/8719-paris-pau,0
8720,2018-2019,26,Stade Marcel-Deflandre,Stade Rochelais,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2018-2019/j26/8720-la-rochelle-bordeaux-begles,0
8721,2018-2019,26,Stade Ernest-Wallon,Stade Toulousain,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2018-2019/j26/8721-toulouse-perpignan,0
8722,2018-2019,26,Stade Armandie,SU Agen,Racing 92,https://top14.lnr.fr/feuille-de-match/2018-2019/j26/8722-agen-racing-92,0
8723,2018-2019,27,Paris La Défense Arena,Racing 92,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2018-2019/barrages/8723-racing-92-la-rochelle,1
8724,2018-2019,27,Stade de Gerland,LOU Rugby,Montpellier Hérault Rugby ,https://top14.lnr.fr/feuille-de-match/2018-2019/barrages/8724-lyon-montpellier,1
8726,2018-2019,28,Stade Matmut-Atlantique,Stade Toulousain,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2018-2019/demi-finales/8726-toulouse-la-rochelle,1
8727,2018-2019,28,Stade Matmut-Atlantique,ASM Clermont,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2018-2019/demi-finales/8727-clermont-lyon,1
8728,2018-2019,29,Stade de France,Stade Toulousain,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2018-2019/finale/8728-toulouse-clermont,1
8725,2018-2019,30,Stade Amédée-Domenech,CA Brive,FC Grenoble Rugby,https://top14.lnr.fr/feuille-de-match/2018-2019/match-daccession/8725-brive-grenoble,1
9740,2021-2022,1,Stade d'Aguiléra,Biarritz Olympique PB,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2021-2022/j1/9740-biarritz-bordeaux-begles,0
9741,2021-2022,1,Stade Amédée-Domenech,CA Brive,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2021-2022/j1/9741-brive-perpignan,0
9742,2021-2022,1,Stade Pierre-Fabre,Castres Olympique,Section Paloise,https://top14.lnr.fr/feuille-de-match/2021-2022/j1/9742-castres-pau,0
9743,2021-2022,1,Stade Jean-Bouin,Stade Français Paris,Racing 92,https://top14.lnr.fr/feuille-de-match/2021-2022/j1/9743-paris-racing-92,0
9744,2021-2022,1,Stade Mayol,RC Toulon,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j1/9744-toulon-montpellier,0
9745,2021-2022,1,Stade de Gerland,LOU Rugby,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2021-2022/j1/9745-lyon-clermont,0
9746,2021-2022,1,Stade Marcel-Deflandre,Stade Rochelais,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2021-2022/j1/9746-la-rochelle-toulouse,0
9747,2021-2022,2,Stade Marcel-Michelin,ASM Clermont,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2021-2022/j2/9747-clermont-castres,0
9748,2021-2022,2,GGL Stadium,Montpellier Hérault Rugby,CA Brive,https://top14.lnr.fr/feuille-de-match/2021-2022/j2/9748-montpellier-brive,0
9749,2021-2022,2,Stade du Hameau,Section Paloise,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j2/9749-pau-lyon,0
9750,2021-2022,2,Stade Aimé-Giral,USA Perpignan,Biarritz Olympique PB,https://top14.lnr.fr/feuille-de-match/2021-2022/j2/9750-perpignan-biarritz,0
9751,2021-2022,2,Stade Chaban-Delmas,Union Bordeaux-Bègles,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2021-2022/j2/9751-bordeaux-begles-paris,0
9752,2021-2022,2,Paris La Défense Arena,Racing 92,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2021-2022/j2/9752-racing-92-la-rochelle,0
9753,2021-2022,2,Stade Ernest-Wallon,Stade Toulousain,RC Toulon,https://top14.lnr.fr/feuille-de-match/2021-2022/j2/9753-toulouse-toulon,0
9754,2021-2022,3,Stade d'Aguiléra,Biarritz Olympique PB,Racing 92,https://top14.lnr.fr/feuille-de-match/2021-2022/j3/9754-biarritz-racing-92,0
9755,2021-2022,3,Stade Amédée-Domenech,CA Brive,Section Paloise,https://top14.lnr.fr/feuille-de-match/2021-2022/j3/9755-brive-pau,0
9756,2021-2022,3,Stade Pierre-Fabre,Castres Olympique,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2021-2022/j3/9756-castres-bordeaux-begles,0
9757,2021-2022,3,Stade de Gerland,LOU Rugby,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2021-2022/j3/9757-lyon-perpignan,0
9758,2021-2022,3,GGL Stadium,Montpellier Hérault Rugby,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2021-2022/j3/9758-montpellier-toulouse,0
9759,2021-2022,3,Stade Marcel-Michelin,ASM Clermont,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2021-2022/j3/9759-clermont-la-rochelle,0
9760,2021-2022,3,Stade Mayol,RC Toulon,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2021-2022/j3/9760-toulon-paris,0
9761,2021-2022,4,Stade Chaban-Delmas,Union Bordeaux-Bègles,CA Brive,https://top14.lnr.fr/feuille-de-match/2021-2022/j4/9761-bordeaux-begles-brive,0
9762,2021-2022,4,Stade du Hameau,Section Paloise,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j4/9762-pau-montpellier,0
9763,2021-2022,4,Stade Jean-Bouin,Stade Français Paris,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2021-2022/j4/9763-paris-castres,0
9764,2021-2022,4,Stade Marcel-Deflandre,Stade Rochelais,Biarritz Olympique PB,https://top14.lnr.fr/feuille-de-match/2021-2022/j4/9764-la-rochelle-biarritz,0
9765,2021-2022,4,Paris La Défense Arena,Racing 92,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j4/9765-racing-92-lyon,0
9766,2021-2022,4,Stade Aimé-Giral,USA Perpignan,RC Toulon,https://top14.lnr.fr/feuille-de-match/2021-2022/j4/9766-perpignan-toulon,0
9767,2021-2022,4,Stade Ernest-Wallon,Stade Toulousain,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2021-2022/j4/9767-toulouse-clermont,0
9768,2021-2022,5,Stade Amédée-Domenech,CA Brive,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2021-2022/j5/9768-brive-paris,0
9769,2021-2022,5,Stade de Gerland,LOU Rugby,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2021-2022/j5/9769-lyon-bordeaux-begles,0
9770,2021-2022,5,GGL Stadium,Montpellier Hérault Rugby,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2021-2022/j5/9770-montpellier-la-rochelle,0
9771,2021-2022,5,Stade Aimé-Giral,USA Perpignan,Section Paloise,https://top14.lnr.fr/feuille-de-match/2021-2022/j5/9771-perpignan-pau,0
9772,2021-2022,5,Stade d'Aguiléra,Biarritz Olympique PB,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2021-2022/j5/9772-biarritz-toulouse,0
9773,2021-2022,5,Stade Pierre-Fabre,Castres Olympique,RC Toulon,https://top14.lnr.fr/feuille-de-match/2021-2022/j5/9773-castres-toulon,0
9774,2021-2022,5,Stade Marcel-Michelin,ASM Clermont,Racing 92,https://top14.lnr.fr/feuille-de-match/2021-2022/j5/9774-clermont-racing-92,0
9775,2021-2022,6,Stade d'Aguiléra,Biarritz Olympique PB,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j6/9775-biarritz-lyon,0
9776,2021-2022,6,Stade Chaban-Delmas,Union Bordeaux-Bègles,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j6/9776-bordeaux-begles-montpellier,0
9777,2021-2022,6,Paris La Défense Arena,Racing 92,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2021-2022/j6/9777-racing-92-perpignan,0
9778,2021-2022,6,Stade Marcel-Deflandre,Stade Rochelais,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2021-2022/j6/9778-la-rochelle-castres,0
9779,2021-2022,6,Stade Ernest-Wallon,Stade Toulousain,Section Paloise,https://top14.lnr.fr/feuille-de-match/2021-2022/j6/9779-toulouse-pau,0
9780,2021-2022,6,Stade Mayol,RC Toulon,CA Brive,https://top14.lnr.fr/feuille-de-match/2021-2022/j6/9780-toulon-brive,0
9781,2021-2022,6,Stade Jean-Bouin,Stade Français Paris,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2021-2022/j6/9781-paris-clermont,0
9782,2021-2022,7,Stade Amédée-Domenech,CA Brive,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2021-2022/j7/9782-brive-la-rochelle,0
9783,2021-2022,7,Stade Pierre-Fabre,Castres Olympique,Biarritz Olympique PB,https://top14.lnr.fr/feuille-de-match/2021-2022/j7/9783-castres-biarritz,0
9784,2021-2022,7,Stade du Hameau,Section Paloise,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2021-2022/j7/9784-pau-bordeaux-begles,0
9785,2021-2022,7,Stade Aimé-Giral,USA Perpignan,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2021-2022/j7/9785-perpignan-paris,0
9786,2021-2022,7,GGL Stadium,Montpellier Hérault Rugby,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2021-2022/j7/9786-montpellier-clermont,0
9787,2021-2022,7,Stade Mayol,RC Toulon,Racing 92,https://top14.lnr.fr/feuille-de-match/2021-2022/j7/9787-toulon-racing-92,0
9788,2021-2022,7,Stade de Gerland,LOU Rugby,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2021-2022/j7/9788-lyon-toulouse,0
9789,2021-2022,8,Stade Marcel-Michelin,ASM Clermont,Section Paloise,https://top14.lnr.fr/feuille-de-match/2021-2022/j8/9789-clermont-pau,0
9790,2021-2022,8,Stade d'Aguiléra,Biarritz Olympique PB,CA Brive,https://top14.lnr.fr/feuille-de-match/2021-2022/j8/9790-biarritz-brive,0
9791,2021-2022,8,Stade Chaban-Delmas,Union Bordeaux-Bègles,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2021-2022/j8/9791-bordeaux-begles-perpignan,0
9792,2021-2022,8,Stade Jean-Bouin,Stade Français Paris,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j8/9792-paris-lyon,0
9793,2021-2022,8,Paris La Défense Arena,Racing 92,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j8/9793-racing-92-montpellier,0
9794,2021-2022,8,Stade Ernest-Wallon,Stade Toulousain,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2021-2022/j8/9794-toulouse-castres,0
9795,2021-2022,8,Stade Marcel-Deflandre,Stade Rochelais,RC Toulon,https://top14.lnr.fr/feuille-de-match/2021-2022/j8/9795-la-rochelle-toulon,0
9796,2021-2022,9,Stade Pierre-Fabre,Castres Olympique,CA Brive,https://top14.lnr.fr/feuille-de-match/2021-2022/j9/9796-castres-brive,0
9797,2021-2022,9,Stade Mayol,RC Toulon,Biarritz Olympique PB,https://top14.lnr.fr/feuille-de-match/2021-2022/j9/9797-toulon-biarritz,0
9798,2021-2022,9,Stade du Hameau,Section Paloise,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2021-2022/j9/9798-pau-paris,0
9799,2021-2022,9,Stade Aimé-Giral,USA Perpignan,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2021-2022/j9/9799-perpignan-la-rochelle,0
9800,2021-2022,9,GGL Stadium,Montpellier Hérault Rugby,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j9/9800-montpellier-lyon,0
9801,2021-2022,9,Stade Chaban-Delmas,Union Bordeaux-Bègles,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2021-2022/j9/9801-bordeaux-begles-clermont,0
9802,2021-2022,9,Paris La Défense Arena,Racing 92,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2021-2022/j9/9802-racing-92-toulouse,0
9803,2021-2022,10,Stade Marcel-Deflandre,Stade Rochelais,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2021-2022/j10/9803-la-rochelle-bordeaux-begles,0
9804,2021-2022,10,Stade de Gerland,LOU Rugby,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2021-2022/j10/9804-lyon-castres,0
9805,2021-2022,10,Stade du Hameau,Section Paloise,Biarritz Olympique PB,https://top14.lnr.fr/feuille-de-match/2021-2022/j10/9805-pau-biarritz,0
9806,2021-2022,10,Stade Jean-Bouin,Stade Français Paris,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j10/9806-paris-montpellier,0
9807,2021-2022,10,Stade Ernest-Wallon,Stade Toulousain,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2021-2022/j10/9807-toulouse-perpignan,0
9808,2021-2022,10,Stade Amédée-Domenech,CA Brive,Racing 92,https://top14.lnr.fr/feuille-de-match/2021-2022/j10/9808-brive-racing-92,0
9809,2021-2022,10,Stade Marcel-Michelin,ASM Clermont,RC Toulon,https://top14.lnr.fr/feuille-de-match/2021-2022/j10/9809-clermont-toulon,0
9810,2021-2022,11,Stade d'Aguiléra,Biarritz Olympique PB,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2021-2022/j11/9810-biarritz-paris,0
9811,2021-2022,11,GGL Stadium,Montpellier Hérault Rugby,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2021-2022/j11/9811-montpellier-castres,0
9812,2021-2022,11,Stade Marcel-Deflandre,Stade Rochelais,Section Paloise,https://top14.lnr.fr/feuille-de-match/2021-2022/j11/9812-la-rochelle-pau,0
9813,2021-2022,11,Stade Aimé-Giral,USA Perpignan,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2021-2022/j11/9813-perpignan-clermont,0
9814,2021-2022,11,Stade Mayol,RC Toulon,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j11/9814-toulon-lyon,0
9815,2021-2022,11,Stade Ernest-Wallon,Stade Toulousain,CA Brive,https://top14.lnr.fr/feuille-de-match/2021-2022/j11/9815-toulouse-brive,0
9816,2021-2022,11,Paris La Défense Arena,Racing 92,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2021-2022/j11/9816-racing-92-bordeaux-begles,0
9817,2021-2022,12,Stade Marcel-Michelin,ASM Clermont,Biarritz Olympique PB,https://top14.lnr.fr/feuille-de-match/2021-2022/j12/9817-clermont-biarritz,0
9818,2021-2022,12,Stade Pierre-Fabre,Castres Olympique,Racing 92,https://top14.lnr.fr/feuille-de-match/2021-2022/j12/9818-castres-racing-92,0
9819,2021-2022,12,Stade de Gerland,LOU Rugby,CA Brive,https://top14.lnr.fr/feuille-de-match/2021-2022/j12/9819-lyon-brive,0
9820,2021-2022,12,GGL Stadium,Montpellier Hérault Rugby,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2021-2022/j12/9820-montpellier-perpignan,0
9821,2021-2022,12,Stade du Hameau,Section Paloise,RC Toulon,https://top14.lnr.fr/feuille-de-match/2021-2022/j12/9821-pau-toulon,0
9822,2021-2022,12,Stade Chaban-Delmas,Union Bordeaux-Bègles,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2021-2022/j12/9822-bordeaux-begles-toulouse,0
9823,2021-2022,12,Stade Jean-Bouin,Stade Français Paris,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2021-2022/j12/9823-paris-la-rochelle,0
9824,2021-2022,13,Stade Aimé-Giral,USA Perpignan,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2021-2022/j13/9824-perpignan-castres,0
9825,2021-2022,13,Stade d'Aguiléra,Biarritz Olympique PB,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j13/9825-biarritz-montpellier,0
9826,2021-2022,13,Stade Marcel-Deflandre,Stade Rochelais,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j13/9826-la-rochelle-lyon,0
9827,2021-2022,13,Stade Ernest-Wallon,Stade Toulousain,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2021-2022/j13/9827-toulouse-paris,0
9828,2021-2022,13,Paris La Défense Arena,Racing 92,Section Paloise,https://top14.lnr.fr/feuille-de-match/2021-2022/j13/9828-racing-92-pau,0
9829,2021-2022,13,Stade Amédée-Domenech,CA Brive,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2021-2022/j13/9829-brive-clermont,0
9830,2021-2022,13,Stade Mayol,RC Toulon,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2021-2022/j13/9830-toulon-bordeaux-begles,0
9831,2021-2022,14,Stade Jean-Bouin,Stade Français Paris,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2021-2022/j14/9831-paris-perpignan,0
9832,2021-2022,14,Stade Marcel-Michelin,ASM Clermont,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2021-2022/j14/9832-clermont-toulouse,0
9833,2021-2022,14,Stade du Hameau,Section Paloise,CA Brive,https://top14.lnr.fr/feuille-de-match/2021-2022/j14/9833-pau-brive,0
9834,2021-2022,14,Stade Chaban-Delmas,Union Bordeaux-Bègles,Biarritz Olympique PB,https://top14.lnr.fr/feuille-de-match/2021-2022/j14/9834-bordeaux-begles-biarritz,0
9835,2021-2022,14,Stade Pierre-Fabre,Castres Olympique,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2021-2022/j14/9835-castres-la-rochelle,0
9836,2021-2022,14,Stade de Gerland,LOU Rugby,Racing 92,https://top14.lnr.fr/feuille-de-match/2021-2022/j14/9836-lyon-racing-92,0
9837,2021-2022,14,GGL Stadium,Montpellier Hérault Rugby,RC Toulon,https://top14.lnr.fr/feuille-de-match/2021-2022/j14/9837-montpellier-toulon,0
9838,2021-2022,15,Stade Pierre-Fabre,Castres Olympique,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2021-2022/j15/9838-castres-paris,0
9839,2021-2022,15,Stade d'Aguiléra,Biarritz Olympique PB,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2021-2022/j15/9839-biarritz-perpignan,0
9840,2021-2022,15,Stade Amédée-Domenech,CA Brive,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2021-2022/j15/9840-brive-bordeaux-begles,0
9841,2021-2022,15,Stade de Gerland,LOU Rugby,Section Paloise,https://top14.lnr.fr/feuille-de-match/2021-2022/j15/9841-lyon-pau,0
9842,2021-2022,15,Paris La Défense Arena,Racing 92,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2021-2022/j15/9842-racing-92-clermont,0
9843,2021-2022,15,Stade Mayol,RC Toulon,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2021-2022/j15/9843-toulon-la-rochelle,0
9844,2021-2022,15,Stade Ernest-Wallon,Stade Toulousain,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j15/9844-toulouse-montpellier,0
9845,2021-2022,16,Stade Chaban-Delmas,Union Bordeaux-Bègles,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2021-2022/j16/9845-bordeaux-begles-castres,0
9846,2021-2022,16,Stade Amédée-Domenech,CA Brive,Biarritz Olympique PB,https://top14.lnr.fr/feuille-de-match/2021-2022/j16/9846-brive-biarritz,0
9847,2021-2022,16,Stade Marcel-Deflandre,Stade Rochelais,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j16/9847-la-rochelle-montpellier,0
9848,2021-2022,16,Stade Aimé-Giral,USA Perpignan,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j16/9848-perpignan-lyon,0
9849,2021-2022,16,Stade Ernest-Wallon,Stade Toulousain,Racing 92,https://top14.lnr.fr/feuille-de-match/2021-2022/j16/9849-toulouse-racing-92,0
9850,2021-2022,16,Stade du Hameau,Section Paloise,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2021-2022/j16/9850-pau-clermont,0
9851,2021-2022,16,Stade Jean-Bouin,Stade Français Paris,RC Toulon,https://top14.lnr.fr/feuille-de-match/2021-2022/j16/9851-paris-toulon,0
9852,2021-2022,17,Stade Aimé-Giral,USA Perpignan,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2021-2022/j17/9852-perpignan-toulouse,0
9853,2021-2022,17,Stade de Gerland,LOU Rugby,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2021-2022/j17/9853-lyon-paris,0
9854,2021-2022,17,GGL Stadium,Montpellier Hérault Rugby,Section Paloise,https://top14.lnr.fr/feuille-de-match/2021-2022/j17/9854-montpellier-pau,0
9855,2021-2022,17,Paris La Défense Arena,Racing 92,CA Brive,https://top14.lnr.fr/feuille-de-match/2021-2022/j17/9855-racing-92-brive,0
9856,2021-2022,17,Stade Mayol,RC Toulon,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2021-2022/j17/9856-toulon-castres,0
9857,2021-2022,17,Stade d'Aguiléra,Biarritz Olympique PB,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2021-2022/j17/9857-biarritz-la-rochelle,0
9858,2021-2022,17,Stade Marcel-Michelin,ASM Clermont,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2021-2022/j17/9858-clermont-bordeaux-begles,0
9859,2021-2022,18,Stade du Hameau,Section Paloise,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2021-2022/j18/9859-pau-toulouse,0
9860,2021-2022,18,Stade Amédée-Domenech,CA Brive,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j18/9860-brive-montpellier,0
9861,2021-2022,18,Stade Pierre-Fabre,Castres Olympique,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j18/9861-castres-lyon,0
9862,2021-2022,18,Stade Mayol,RC Toulon,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2021-2022/j18/9862-toulon-perpignan,0
9863,2021-2022,18,Stade Jean-Bouin,Stade Français Paris,Biarritz Olympique PB,https://top14.lnr.fr/feuille-de-match/2021-2022/j18/9863-paris-biarritz,0
9864,2021-2022,18,Stade Marcel-Deflandre,Stade Rochelais,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2021-2022/j18/9864-la-rochelle-clermont,0
9865,2021-2022,18,Stade Chaban-Delmas,Union Bordeaux-Bègles,Racing 92,https://top14.lnr.fr/feuille-de-match/2021-2022/j18/9865-bordeaux-begles-racing-92,0
9866,2021-2022,19,Stade Marcel-Michelin,ASM Clermont,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2021-2022/j19/9866-clermont-perpignan,0
